Accuracy,Loss,Classification_Loss,Robustness_Loss,Concept_Loss,Step
0.109375,3.1533102989196777,2.302720069885254,0.07103986293077469,0.8498796224594116,1
0.375,3.0369527339935303,2.119760036468506,0.35244157910346985,0.9136683940887451,51
0.0859375,3.627340793609619,2.295743465423584,0.9277005195617676,1.3223203420639038,1
0.3125,3.05965518951416,2.117034912109375,0.4066236913204193,0.938554048538208,51
0.0703125,3.1595511436462402,2.302563190460205,0.06371892243623734,0.8563507795333862,1
0.390625,3.045346736907959,2.121663808822632,0.2779981195926666,0.9209030270576477,51
0.078125,3.1519453525543213,2.3025827407836914,0.04358557611703873,0.848926842212677,1
0.3046875,3.005498170852661,2.0769073963165283,0.6864607334136963,0.9217262268066406,51
0.0703125,3.165480136871338,2.30268931388855,0.05314931273460388,0.8622593879699707,1
0.2890625,3.010697603225708,2.12137508392334,0.28943654894828796,0.8864280581474304,51
0.34375,2.8670573234558105,1.946574330329895,0.5428360104560852,0.9150546193122864,101
0.265625,2.7023298740386963,1.7636682987213135,1.0266940593719482,0.928394615650177,151
0.3515625,2.586019992828369,1.5994528532028198,1.7617605924606323,0.9689496755599976,201
0.2421875,2.5077219009399414,1.5854737758636475,1.801509141921997,0.904232919216156,251
0.2734375,2.4959986209869385,1.5902636051177979,1.7771828174591064,0.8879631757736206,301
0.3046875,2.4862396717071533,1.565478801727295,2.007852554321289,0.900682270526886,351
0.359375,2.4739503860473633,1.5668845176696777,1.9972772598266602,0.8870931267738342,401
0.359375,3.2102041244506836,1.925100326538086,2.564131259918213,1.259462594985962,422
0.3203125,3.0517616271972656,2.004098892211914,1.4583065509796143,1.0330795049667358,472
0.3203125,2.675219774246216,1.5664808750152588,2.1175098419189453,1.0875637531280518,522
0.3046875,2.480644464492798,1.5268094539642334,2.05381441116333,0.9332969188690186,572
0.40625,2.4376039505004883,1.498996615409851,1.9281929731369019,0.9193253517150879,622
0.25,2.482544422149658,1.5900945663452148,2.0077333450317383,0.8723724484443665,672
0.3125,2.4157776832580566,1.4981393814086914,2.0843846797943115,0.896794319152832,722
0.3203125,2.4059865474700928,1.4990111589431763,2.0299203395843506,0.8866761922836304,772
0.296875,2.4220144748687744,1.5234317779541016,2.4598522186279297,0.8739842176437378,822
0.359375,3.090470314025879,1.890648603439331,2.5750510692596436,1.1740710735321045,843
0.453125,3.007833242416382,1.97170889377594,1.5970628261566162,1.0201537609100342,893
0.3046875,2.486848831176758,1.546027421951294,1.9568171501159668,0.9212530851364136,943
0.3828125,2.4708809852600098,1.556158423423767,1.982000470161438,0.8949027061462402,993
0.265625,2.4307122230529785,1.5136094093322754,2.2767298221588135,0.8943356275558472,1043
0.2578125,2.4471395015716553,1.574240803718567,2.0642051696777344,0.8522565960884094,1093
0.390625,2.3856077194213867,1.4778821468353271,1.9921050071716309,0.8878045082092285,1143
0.2734375,2.442972183227539,1.539625883102417,2.2122678756713867,0.8812237977981567,1193
0.3046875,2.4640679359436035,1.5276782512664795,2.4450109004974365,0.9119396209716797,1243
0.390625,3.1604256629943848,1.9129369258880615,2.910338878631592,1.2183854579925537,1264
0.2890625,2.4852712154388428,1.5273905992507935,2.0582993030548096,0.9372976422309875,1314
0.2890625,2.4141294956207275,1.5223262310028076,2.0285348892211914,0.8715178966522217,1364
0.3203125,2.397655963897705,1.496422529220581,1.93247389793396,0.8819087743759155,1414
0.3359375,2.4222989082336426,1.5043107271194458,2.2495195865631104,0.8954930901527405,1464
0.359375,2.3714544773101807,1.4871509075164795,1.9756954908370972,0.8645466566085815,1514
0.3359375,2.384399890899658,1.4772852659225464,2.1544806957244873,0.8855697512626648,1564
0.3359375,2.360675573348999,1.4559814929962158,2.1832363605499268,0.8828617930412292,1614
0.28125,2.410731554031372,1.4835997819900513,2.0374526977539062,0.9067572355270386,1664
0.375,3.0550763607025146,1.8817079067230225,2.6426453590393066,1.1469420194625854,1685
0.3125,2.4503746032714844,1.5554022789001465,2.0407965183258057,0.874564528465271,1735
0.328125,2.3910882472991943,1.4386401176452637,2.38836407661438,0.9285646080970764,1785
0.3828125,2.371565818786621,1.4641468524932861,2.174318313598633,0.8856759071350098,1835
0.359375,2.376905679702759,1.4752780199050903,2.147752523422241,0.8801500797271729,1885
0.3125,2.3989057540893555,1.4808497428894043,2.113558292388916,0.8969204425811768,1935
0.34375,2.3979368209838867,1.5036245584487915,2.8116233348846436,0.8661960959434509,1985
0.3046875,2.3721911907196045,1.4909536838531494,2.637051820755005,0.8548669815063477,2035
0.3828125,2.3931970596313477,1.4352967739105225,2.286010503768921,0.9350401163101196,2085
0.421875,3.052452802658081,1.8340706825256348,3.6716670989990234,1.1816654205322266,2106
0.359375,3.041051149368286,1.9398589134216309,1.761603593826294,1.0835762023925781,2156
0.578125,2.4462523460388184,1.3678829669952393,2.890174388885498,1.0494675636291504,2206
0.578125,2.286571741104126,1.3192057609558105,2.8731203079223633,0.9386347532272339,2256
0.625,2.32436466217041,1.3489625453948975,3.356191873550415,0.9418402910232544,2306
0.609375,2.2984139919281006,1.3183435201644897,3.105527639389038,0.9490151405334473,2356
0.6015625,2.2569010257720947,1.2983338832855225,2.6373274326324463,0.9321938753128052,2406
0.703125,2.2775144577026367,1.2897738218307495,2.715921401977539,0.9605814218521118,2456
0.703125,2.25532865524292,1.2355680465698242,2.394155740737915,0.9958189725875854,2506
0.5,3.0860579013824463,1.8001697063446045,4.557991981506348,1.2403082847595215,2527
0.5625,2.974496841430664,1.889822244644165,2.3463404178619385,1.061211347579956,2577
0.59375,2.324814796447754,1.299837350845337,2.6083850860595703,0.9988937377929688,2627
0.6484375,2.2818217277526855,1.2780842781066895,2.812385082244873,0.9756137132644653,2677
0.609375,2.282956838607788,1.2886425256729126,2.6968226432800293,0.9673461318016052,2727
0.6328125,2.2370550632476807,1.2505383491516113,3.0094614028930664,0.9564221501350403,2777
0.7421875,2.2408370971679688,1.251101016998291,2.8785386085510254,0.9609506130218506,2827
0.65625,2.268141508102417,1.3089003562927246,2.971156358718872,0.9295294880867004,2877
0.71875,2.2297067642211914,1.2588865756988525,2.8686304092407227,0.9421339631080627,2927
0.4921875,3.0909628868103027,1.7971138954162598,4.781072616577148,1.2460381984710693,2948
0.5546875,2.9837722778320312,1.891765832901001,2.6395487785339355,1.0656108856201172,2998
0.625,2.2830827236175537,1.2892524003982544,2.6130192279815674,0.967700183391571,3048
0.671875,2.2656164169311523,1.2543482780456543,2.8930160999298096,0.9823378324508667,3098
0.71875,2.265429973602295,1.219468593597412,3.0545737743377686,1.0154155492782593,3148
0.734375,2.2318429946899414,1.2291197776794434,3.1095359325408936,0.9716278314590454,3198
0.5625,2.253673553466797,1.2743210792541504,3.112595558166504,0.9482264518737793,3248
0.65625,2.248411178588867,1.2900786399841309,3.0193328857421875,0.9281391501426697,3298
0.6875,2.2707886695861816,1.277001976966858,2.7884929180145264,0.9659016728401184,3348
0.6640625,3.04719877243042,1.7269752025604248,4.573475360870361,1.274488925933838,3369
0.625,2.3219106197357178,1.3532400131225586,2.6657488346099854,0.9420132040977478,3419
0.671875,2.264040946960449,1.2791582345962524,3.0905957221984863,0.9539766311645508,3469
0.703125,2.240597724914551,1.2572931051254272,2.6924684047698975,0.9563800096511841,3519
0.6796875,2.2378170490264893,1.2401660680770874,2.9090166091918945,0.9685608148574829,3569
0.7578125,2.237389087677002,1.2171095609664917,2.5108835697174072,0.9951708316802979,3619
0.6171875,2.2719650268554688,1.2656035423278809,3.3931639194488525,0.9724298119544983,3669
0.7265625,2.267564535140991,1.265613317489624,3.0125882625579834,0.9718253016471863,3719
0.65625,2.279552936553955,1.281555414199829,3.190964460372925,0.9660879373550415,3769
0.5390625,3.1455485820770264,1.7932217121124268,6.043467998504639,1.291892170906067,3790
0.671875,2.24157452583313,1.2483744621276855,3.2057888507843018,0.9611421823501587,3840
0.6796875,2.228405237197876,1.2188997268676758,3.9306464195251465,0.9701991677284241,3890
0.671875,2.2455594539642334,1.2492752075195312,3.4224207401275635,0.9620600938796997,3940
0.6796875,2.2533113956451416,1.268162488937378,3.048947334289551,0.9546594023704529,3990
0.65625,2.2557311058044434,1.2638722658157349,3.0698983669281006,0.9611599445343018,4040
0.671875,2.225728988647461,1.2265112400054932,2.6340205669403076,0.9728773832321167,4090
0.6171875,2.259519100189209,1.2803107500076294,3.7786941528320312,0.9414215087890625,4140
0.6953125,2.2289035320281982,1.234025478363037,3.975161552429199,0.9551264047622681,4190
